Durasi: 00:00:00 - MENANG
Durasi: 00:00:00 - MENANG
Durasi: 00:00:00 - MENANG
Durasi: 00:00:18 - KALAH
Durasi: 00:00:00 - MENANG
Durasi: 00:00:25 - KALAH
Durasi: 00:00:14 - KALAH
Durasi: 00:00:11 - KALAH
Durasi: 00:00:07 - KALAH
Durasi: 00:00:06 - KALAH
Durasi: 00:04:43 - KALAH
Durasi: 00:00:10 - MENANG
Durasi: 00:00:07 - KALAH
